CueNumber;ChannelID;FixtureID;AttributeName;Value;betweenCuesTime;FixtureType;MaxPower;Layer;Name;PowerUsed;Energy_J;Energy_Wh
24;;103;DIM;0;231;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
24;;104;DIM;22;231;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;81.9607843137;18932.9411764706;5.2591503268
24;;105;DIM;11;231;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;40.9803921569;9466.4705882353;2.6295751634
24;;110;DIM;0;231;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
24;;111;DIM;0;231;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
24;;112;DIM;0;231;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
24;;113;DIM;0;231;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
24;;114;DIM;0;231;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
24;;115;DIM;0;231;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
25;;100;DIM;8;164;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;29.8039215686;4887.8431372549;1.3577342048
25;;101;DIM;0;164;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
25;;102;DIM;6;164;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;22.3529411765;3665.8823529412;1.0183006536
25;;103;DIM;0;164;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
25;;104;DIM;0;164;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
25;;105;DIM;11;164;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;40.9803921569;6720.7843137255;1.8668845316
25;;110;DIM;12.5;164;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;31.862745098;5225.4901960784;1.4515250545
25;;111;DIM;12.5;164;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;31.862745098;5225.4901960784;1.4515250545
25;;112;DIM;12.5;164;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;31.862745098;5225.4901960784;1.4515250545
25;;113;DIM;12.5;164;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;31.862745098;5225.4901960784;1.4515250545
25;;114;DIM;12.5;164;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;31.862745098;5225.4901960784;1.4515250545
25;;115;DIM;0;164;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
26;;100;DIM;16;369;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;59.6078431373;21995.2941176471;6.1098039216
27;;100;DIM;8;172;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;29.8039215686;5126.2745098039;1.4239651416
28;;100;DIM;8;114;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;29.8039215686;3397.6470588235;0.9437908497
28;;101;DIM;0;114;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
28;;102;DIM;6;114;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;22.3529411765;2548.2352941176;0.7078431373
28;;103;DIM;0;114;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
28;;104;DIM;0;114;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
28;;105;DIM;11;114;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;40.9803921569;4671.7647058824;1.2977124183
28;;110;DIM;0;114;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
28;;111;DIM;0;114;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
28;;112;DIM;0;114;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
28;;113;DIM;0;114;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
28;;114;DIM;0;114;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
28;;115;DIM;25;114;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;63.7254901961;7264.7058823529;2.0179738562
29;;100;DIM;8;336;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;29.8039215686;10014.1176470588;2.7816993464
29;;101;DIM;0;336;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
29;;102;DIM;6;336;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;22.3529411765;7510.5882352941;2.0862745098
29;;103;DIM;0;336;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
29;;104;DIM;0;336;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
29;;105;DIM;11;336;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;40.9803921569;13769.4117647059;3.8248366013
29;;110;DIM;0;336;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
29;;111;DIM;0;336;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
29;;112;DIM;0;336;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
29;;113;DIM;0;336;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
29;;114;DIM;0;336;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
29;;115;DIM;33;336;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;84.1176470588;28263.5294117647;7.8509803922
30;;105;DIM;14.5;38;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;54.0196078431;2052.7450980392;0.5702069717
30;;114;DIM;17;38;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;43.3333333333;1646.6666666667;0.4574074074
31;;100;DIM;8;312;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;29.8039215686;9298.8235294118;2.5830065359
31;;101;DIM;0;312;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
31;;102;DIM;6;312;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;22.3529411765;6974.1176470588;1.937254902
31;;103;DIM;0;312;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
31;;104;DIM;0;312;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
31;;105;DIM;8;312;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;29.8039215686;9298.8235294118;2.5830065359
31;;110;DIM;0;312;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
31;;111;DIM;0;312;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
31;;112;DIM;0;312;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
31;;113;DIM;0;312;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
31;;114;DIM;0;312;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
31;;115;DIM;0;312;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
32;;100;DIM;8;344;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;29.8039215686;10252.5490196078;2.8479302832
32;;101;DIM;0;344;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
32;;102;DIM;6;344;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;22.3529411765;7689.4117647059;2.1359477124
32;;103;DIM;0;344;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
32;;104;DIM;0;344;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
32;;105;DIM;8;344;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;29.8039215686;10252.5490196078;2.8479302832
32;;110;DIM;0;344;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
32;;111;DIM;0;344;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
32;;112;DIM;15.5;344;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;39.5098039216;13591.3725490196;3.7753812636
32;;113;DIM;15.5;344;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;39.5098039216;13591.3725490196;3.7753812636
32;;114;DIM;0;344;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
32;;115;DIM;0;344;8 autoyoke_jj (8)                   ;650;AUTOYO;autoyok;0.0;0.0;0.0
33;;100;DIM;8;51;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;29.8039215686;1520.0;0.4222222222
33;;101;DIM;0;51;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
33;;102;DIM;6;51;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;22.3529411765;1140.0;0.3166666667
33;;103;DIM;0;51;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;0.0;0.0;0.0
33;;104;DIM;25.5;51;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;95.0;4845.0;1.3458333333
33;;105;DIM;8;51;6 Revolution BM/SM Original Scroller;950;REV4  ;Revolut;29.8039215686;1520.0;0.4222222222
