CueNumber;ChannelID;FixtureID;AttributeName;Value;betweenCuesTime;FixtureType;MaxPower;Layer;Name;PowerUsed;Energy_J;Energy_Wh
16;;113;DIM;15;217;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 4;38.24;8297.06;2.3
16;;114;DIM;0;217;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 5;0;0;0
16;;115;DIM;0;217;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 6;0;0;0
17;;101;DIM;13.5;239;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;50.29;12020.29;3.34
18;;101;DIM;0;54;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;0;0;0
19;;100;DIM;8;329;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;29.8;9805.49;2.72
19;;101;DIM;0;329;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;0;0;0
19;;102;DIM;0;329;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 3;0;0;0
19;;103;DIM;0;329;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 4;0;0;0
19;;104;DIM;20;329;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 5;74.51;24513.73;6.81
19;;105;DIM;11;329;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 6;40.98;13482.55;3.75
19;;110;DIM;0;329;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 1;0;0;0
19;;111;DIM;0;329;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 2;0;0;0
19;;112;DIM;0;329;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 3;0;0;0
19;;113;DIM;0;329;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 4;0;0;0
19;;114;DIM;0;329;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 5;0;0;0
19;;115;DIM;0;329;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 6;0;0;0
20;;100;DIM;15.5;283;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;57.75;16341.86;4.54
20;;104;DIM;0;283;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 5;0;0;0
21;;100;DIM;8;115;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;29.8;3427.45;0.95
21;;101;DIM;0;115;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;0;0;0
21;;102;DIM;6;115;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 3;22.35;2570.59;0.71
21;;103;DIM;0;115;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 4;0;0;0
21;;104;DIM;0;115;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 5;0;0;0
21;;105;DIM;11;115;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 6;40.98;4712.75;1.31
21;;110;DIM;0;115;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 1;0;0;0
21;;111;DIM;0;115;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 2;0;0;0
21;;112;DIM;0;115;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 3;0;0;0
21;;113;DIM;20;115;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 4;50.98;5862.75;1.63
21;;114;DIM;0;115;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 5;0;0;0
21;;115;DIM;0;115;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 6;0;0;0
22;;101;DIM;16;221;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;59.61;13173.33;3.66
23;;101;DIM;0;200;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;0;0;0
24;;100;DIM;8;356;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;29.8;10610.2;2.95
24;;101;DIM;0;356;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;0;0;0
24;;102;DIM;6;356;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 3;22.35;7957.65;2.21
24;;103;DIM;0;356;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 4;0;0;0
24;;104;DIM;22;356;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 5;81.96;29178.04;8.11
24;;105;DIM;11;356;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 6;40.98;14589.02;4.05
24;;110;DIM;0;356;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 1;0;0;0
24;;111;DIM;0;356;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 2;0;0;0
24;;112;DIM;0;356;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 3;0;0;0
24;;113;DIM;0;356;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 4;0;0;0
24;;114;DIM;0;356;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 5;0;0;0
24;;115;DIM;0;356;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 6;0;0;0
25;;100;DIM;8;200;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;29.8;5960.78;1.66
25;;101;DIM;0;200;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;0;0;0
25;;102;DIM;6;200;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 3;22.35;4470.59;1.24
25;;103;DIM;0;200;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 4;0;0;0
25;;104;DIM;0;200;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 5;0;0;0
25;;105;DIM;11;200;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 6;40.98;8196.08;2.28
25;;110;DIM;12.5;200;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 1;31.86;6372.55;1.77
25;;111;DIM;12.5;200;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 2;31.86;6372.55;1.77
25;;112;DIM;12.5;200;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 3;31.86;6372.55;1.77
25;;113;DIM;12.5;200;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 4;31.86;6372.55;1.77
25;;114;DIM;12.5;200;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 5;31.86;6372.55;1.77
25;;115;DIM;0;200;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 6;0;0;0
26;;100;DIM;16;238;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;59.61;14186.67;3.94
27;;100;DIM;8;377;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;29.8;11236.08;3.12
28;;100;DIM;8;314;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;29.8;9358.43;2.6
28;;101;DIM;0;314;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;0;0;0
28;;102;DIM;6;314;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 3;22.35;7018.82;1.95
28;;103;DIM;0;314;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 4;0;0;0
28;;104;DIM;0;314;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 5;0;0;0
28;;105;DIM;11;314;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 6;40.98;12867.84;3.57
28;;110;DIM;0;314;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 1;0;0;0
28;;111;DIM;0;314;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 2;0;0;0
