CueNumber;ChannelID;FixtureID;AttributeName;Value;betweenCuesTime
19;;103;DIM;0;234.0
19;;104;DIM;20;234.0
19;;105;DIM;11;234.0
19;;110;DIM;0;234.0
19;;111;DIM;0;234.0
19;;112;DIM;0;234.0
19;;113;DIM;0;234.0
19;;114;DIM;0;234.0
19;;115;DIM;0;234.0
19;68;;DIM;10;234.0
19;69;;DIM;21.5;234.0
19;70;;DIM;10;234.0
19;71;;DIM;21.5;234.0
19;72;;DIM;0;234.0
19;231;;DIM;0;234.0
19;232;;DIM;0;234.0
19;233;;DIM;0;234.0
19;234;;DIM;0;234.0
19;235;;DIM;0;234.0
20;1;;DIM;29.5;366.0
20;2;;DIM;29.5;366.0
20;3;;DIM;29.5;366.0
20;4;;DIM;29.5;366.0
20;5;;DIM;29.5;366.0
20;;100;DIM;15.5;366.0
20;;104;DIM;0;366.0
21;1;;DIM;0;174.0
21;2;;DIM;0;174.0
21;3;;DIM;0;174.0
21;4;;DIM;0;174.0
21;5;;DIM;0;174.0
21;6;;DIM;0;174.0
21;7;;DIM;0;174.0
21;8;;DIM;13.5;174.0
21;9;;DIM;17;174.0
21;10;;DIM;20.5;174.0
21;11;;DIM;0;174.0
21;12;;DIM;0;174.0
21;13;;DIM;0;174.0
21;14;;DIM;0;174.0
21;15;;DIM;0;174.0
21;16;;DIM;12;174.0
21;17;;DIM;12;174.0
21;18;;DIM;12;174.0
21;19;;DIM;0;174.0
21;20;;DIM;0;174.0
21;21;;DIM;0;174.0
21;22;;DIM;0;174.0
21;23;;DIM;0;174.0
21;24;;DIM;0;174.0
21;25;;DIM;0;174.0
21;26;;DIM;0;174.0
21;27;;DIM;0;174.0
21;28;;DIM;0;174.0
21;29;;DIM;0;174.0
21;30;;DIM;0;174.0
21;31;;DIM;0;174.0
21;32;;DIM;0;174.0
21;33;;DIM;0;174.0
21;34;;DIM;27.5;174.0
21;35;;DIM;27.5;174.0
21;36;;DIM;18.5;174.0
21;37;;DIM;27.5;174.0
21;38;;DIM;27.5;174.0
21;39;;DIM;27.5;174.0
21;40;;DIM;18.5;174.0
21;41;;DIM;27;174.0
21;42;;DIM;27;174.0
21;43;;DIM;27;174.0
21;44;;DIM;27;174.0
21;45;;DIM;27;174.0
21;46;;DIM;27;174.0
21;47;;DIM;27;174.0
21;48;;DIM;0;174.0
21;49;;DIM;0;174.0
21;50;;DIM;0;174.0
21;51;;DIM;0;174.0
21;52;;DIM;11.5;174.0
21;53;;DIM;0;174.0
21;54;;DIM;50;174.0
21;55;;DIM;15;174.0
21;56;;DIM;0;174.0
21;57;;DIM;0;174.0
21;58;;DIM;0;174.0
21;59;;DIM;0;174.0
21;60;;DIM;11.5;174.0
21;61;;DIM;0;174.0
21;62;;DIM;0;174.0
21;63;;DIM;0;174.0
21;64;;DIM;0;174.0
21;73;;DIM;0;174.0
21;65;;DIM;0;174.0
21;66;;DIM;0;174.0
21;67;;DIM;0;174.0
21;;100;DIM;8;174.0
21;;101;DIM;0;174.0
21;;102;DIM;6;174.0
21;;103;DIM;0;174.0
21;;104;DIM;0;174.0
21;;105;DIM;11;174.0
21;;110;DIM;0;174.0
21;;111;DIM;0;174.0
21;;112;DIM;0;174.0
21;;113;DIM;20;174.0
21;;114;DIM;0;174.0
21;;115;DIM;0;174.0
21;68;;DIM;0;174.0
21;69;;DIM;0;174.0
21;70;;DIM;0;174.0
21;71;;DIM;30;174.0
21;72;;DIM;0;174.0
21;231;;DIM;0;174.0
21;232;;DIM;0;174.0
21;233;;DIM;0;174.0
21;234;;DIM;0;174.0
21;235;;DIM;0;174.0
22;;101;DIM;16;226.0
23;;101;DIM;0;343.0
24;1;;DIM;0;221.0
24;2;;DIM;0;221.0
24;3;;DIM;0;221.0
24;4;;DIM;0;221.0
24;5;;DIM;0;221.0
24;6;;DIM;0;221.0
24;7;;DIM;0;221.0
24;8;;DIM;13.5;221.0
24;9;;DIM;0;221.0
24;10;;DIM;20.5;221.0
24;11;;DIM;0;221.0
24;12;;DIM;0;221.0
24;13;;DIM;0;221.0
24;14;;DIM;0;221.0
24;15;;DIM;0;221.0
24;16;;DIM;12;221.0
24;17;;DIM;12;221.0
24;18;;DIM;12;221.0
24;19;;DIM;0;221.0
24;20;;DIM;0;221.0
24;21;;DIM;0;221.0
24;22;;DIM;0;221.0
24;23;;DIM;0;221.0
24;24;;DIM;0;221.0
24;25;;DIM;0;221.0
24;26;;DIM;0;221.0
24;27;;DIM;0;221.0
24;28;;DIM;0;221.0
24;29;;DIM;0;221.0
24;30;;DIM;0;221.0
24;31;;DIM;0;221.0
24;32;;DIM;0;221.0
24;33;;DIM;0;221.0
24;34;;DIM;27.5;221.0
24;35;;DIM;27.5;221.0
24;36;;DIM;18.5;221.0
24;37;;DIM;27.5;221.0
24;38;;DIM;27.5;221.0
24;39;;DIM;27.5;221.0
24;40;;DIM;18.5;221.0
24;41;;DIM;27;221.0
24;42;;DIM;27;221.0
24;43;;DIM;27;221.0
24;44;;DIM;27;221.0
24;45;;DIM;27;221.0
24;46;;DIM;27;221.0
24;47;;DIM;27;221.0
24;48;;DIM;0;221.0
24;49;;DIM;0;221.0
24;50;;DIM;0;221.0
24;51;;DIM;0;221.0
24;52;;DIM;20.5;221.0
24;53;;DIM;0;221.0
24;54;;DIM;50;221.0
24;55;;DIM;0;221.0
24;56;;DIM;0;221.0
24;57;;DIM;0;221.0
24;58;;DIM;0;221.0
24;59;;DIM;0;221.0
24;60;;DIM;0;221.0
24;61;;DIM;0;221.0
24;62;;DIM;0;221.0
24;63;;DIM;0;221.0
24;64;;DIM;0;221.0
24;73;;DIM;0;221.0
24;65;;DIM;0;221.0
24;66;;DIM;0;221.0
24;67;;DIM;0;221.0
24;;100;DIM;8;221.0
24;;101;DIM;0;221.0
24;;102;DIM;6;221.0
24;;103;DIM;0;221.0
24;;104;DIM;22;221.0
24;;105;DIM;11;221.0
24;;110;DIM;0;221.0
24;;111;DIM;0;221.0
24;;112;DIM;0;221.0
24;;113;DIM;0;221.0
24;;114;DIM;0;221.0
24;;115;DIM;0;221.0
24;68;;DIM;14.5;221.0
24;69;;DIM;30;221.0
24;70;;DIM;14.5;221.0
24;71;;DIM;30;221.0
24;72;;DIM;0;221.0
24;231;;DIM;0;221.0
24;232;;DIM;0;221.0
24;233;;DIM;0;221.0
24;234;;DIM;0;221.0
24;235;;DIM;0;221.0
25;1;;DIM;0;20.0
25;2;;DIM;0;20.0
25;3;;DIM;0;20.0
25;4;;DIM;0;20.0
25;5;;DIM;0;20.0
25;6;;DIM;5;20.0
25;7;;DIM;16;20.0
25;8;;DIM;17;20.0
25;9;;DIM;21;20.0
25;10;;DIM;20.5;20.0
25;11;;DIM;16;20.0
25;12;;DIM;16;20.0
25;13;;DIM;16;20.0
25;14;;DIM;16;20.0
25;15;;DIM;16;20.0
25;16;;DIM;0;20.0
25;17;;DIM;0;20.0
25;18;;DIM;0;20.0
25;19;;DIM;0;20.0
25;20;;DIM;0;20.0
25;21;;DIM;0;20.0
25;22;;DIM;0;20.0
25;23;;DIM;0;20.0
25;24;;DIM;0;20.0
25;25;;DIM;0;20.0
25;26;;DIM;0;20.0
25;27;;DIM;0;20.0
25;28;;DIM;0;20.0
25;29;;DIM;0;20.0
25;30;;DIM;0;20.0
25;31;;DIM;0;20.0
25;32;;DIM;0;20.0
25;33;;DIM;0;20.0
25;34;;DIM;35.5;20.0
25;35;;DIM;35.5;20.0
25;36;;DIM;26.5;20.0
25;37;;DIM;35.5;20.0
25;38;;DIM;35.5;20.0
25;39;;DIM;35.5;20.0
25;40;;DIM;26.5;20.0
25;41;;DIM;27;20.0
25;42;;DIM;27;20.0
25;43;;DIM;27;20.0
25;44;;DIM;27;20.0
25;45;;DIM;27;20.0
25;46;;DIM;27;20.0
25;47;;DIM;27;20.0
25;48;;DIM;0;20.0
25;49;;DIM;0;20.0
25;50;;DIM;0;20.0
25;51;;DIM;0;20.0
25;52;;DIM;17.5;20.0
25;53;;DIM;0;20.0
25;54;;DIM;0;20.0
25;55;;DIM;0;20.0
25;56;;DIM;0;20.0
25;57;;DIM;0;20.0
25;58;;DIM;0;20.0
25;59;;DIM;0;20.0
25;60;;DIM;0;20.0
25;61;;DIM;0;20.0
25;62;;DIM;0;20.0
25;63;;DIM;0;20.0
25;64;;DIM;0;20.0
25;73;;DIM;0;20.0
25;65;;DIM;0;20.0
25;66;;DIM;0;20.0
25;67;;DIM;0;20.0
25;;100;DIM;8;20.0
25;;101;DIM;0;20.0
25;;102;DIM;6;20.0
25;;103;DIM;0;20.0
25;;104;DIM;0;20.0
25;;105;DIM;11;20.0
25;;110;DIM;12.5;20.0
25;;111;DIM;12.5;20.0
25;;112;DIM;12.5;20.0
25;;113;DIM;12.5;20.0
25;;114;DIM;12.5;20.0
25;;115;DIM;0;20.0
25;68;;DIM;6.5;20.0
25;69;;DIM;18.5;20.0
25;70;;DIM;6.5;20.0
25;71;;DIM;18.5;20.0
25;72;;DIM;0;20.0
25;231;;DIM;0;20.0
25;232;;DIM;0;20.0
25;233;;DIM;0;20.0
25;234;;DIM;0;20.0
25;235;;DIM;0;20.0
26;;100;DIM;16;120.0
27;;100;DIM;8;193.0
28;1;;DIM;25.5;212.0
28;2;;DIM;25.5;212.0
28;3;;DIM;25.5;212.0
28;4;;DIM;25.5;212.0
28;5;;DIM;25.5;212.0
28;6;;DIM;0;212.0
28;7;;DIM;0;212.0
28;8;;DIM;0;212.0
28;9;;DIM;0;212.0
28;10;;DIM;0;212.0
28;11;;DIM;27;212.0
28;12;;DIM;27;212.0
28;13;;DIM;27;212.0
28;14;;DIM;27;212.0
28;15;;DIM;27;212.0
28;16;;DIM;0;212.0
28;17;;DIM;0;212.0
28;18;;DIM;0;212.0
28;19;;DIM;0;212.0
28;20;;DIM;0;212.0
28;21;;DIM;0;212.0
28;22;;DIM;0;212.0
28;23;;DIM;0;212.0
28;24;;DIM;0;212.0
28;25;;DIM;0;212.0
28;26;;DIM;0;212.0
28;27;;DIM;0;212.0
28;28;;DIM;0;212.0
28;29;;DIM;0;212.0
28;30;;DIM;0;212.0
28;31;;DIM;0;212.0
28;32;;DIM;0;212.0
28;33;;DIM;0;212.0
28;34;;DIM;27.5;212.0
28;35;;DIM;27.5;212.0
28;36;;DIM;18.5;212.0
28;37;;DIM;27.5;212.0
28;38;;DIM;27.5;212.0
28;39;;DIM;27.5;212.0
28;40;;DIM;18.5;212.0
28;41;;DIM;27;212.0
28;42;;DIM;27;212.0
28;43;;DIM;27;212.0
28;44;;DIM;27;212.0
28;45;;DIM;27;212.0
28;46;;DIM;27;212.0
28;47;;DIM;27;212.0
28;48;;DIM;0;212.0
28;49;;DIM;0;212.0
28;50;;DIM;0;212.0
28;51;;DIM;0;212.0
28;52;;DIM;0;212.0
28;53;;DIM;0;212.0
28;54;;DIM;0;212.0
28;55;;DIM;0;212.0
28;56;;DIM;0;212.0
28;57;;DIM;0;212.0
28;58;;DIM;0;212.0
28;59;;DIM;0;212.0
28;60;;DIM;0;212.0
28;61;;DIM;0;212.0
28;62;;DIM;0;212.0
28;63;;DIM;0;212.0
28;64;;DIM;0;212.0
28;73;;DIM;0;212.0
28;65;;DIM;0;212.0
28;66;;DIM;0;212.0
28;67;;DIM;0;212.0
28;;100;DIM;8;212.0
28;;101;DIM;0;212.0
28;;102;DIM;6;212.0
28;;103;DIM;0;212.0
28;;104;DIM;0;212.0
28;;105;DIM;11;212.0
28;;110;DIM;0;212.0
28;;111;DIM;0;212.0
28;;112;DIM;0;212.0
28;;113;DIM;0;212.0
28;;114;DIM;0;212.0
28;;115;DIM;25;212.0
28;68;;DIM;6.5;212.0
28;69;;DIM;18.5;212.0
28;70;;DIM;6.5;212.0
28;71;;DIM;18.5;212.0
28;72;;DIM;0;212.0
28;231;;DIM;0;212.0
28;232;;DIM;0;212.0
28;233;;DIM;0;212.0
28;234;;DIM;0;212.0
28;235;;DIM;0;212.0
29;1;;DIM;0;198.0
29;2;;DIM;0;198.0
29;3;;DIM;0;198.0
29;4;;DIM;0;198.0
29;5;;DIM;0;198.0
29;6;;DIM;0;198.0
29;7;;DIM;0;198.0
29;8;;DIM;0;198.0
29;9;;DIM;0;198.0
29;10;;DIM;0;198.0
29;11;;DIM;17.5;198.0
29;12;;DIM;17.5;198.0
29;13;;DIM;17.5;198.0
29;14;;DIM;17.5;198.0
29;15;;DIM;17.5;198.0
29;16;;DIM;0;198.0
29;17;;DIM;0;198.0
29;18;;DIM;0;198.0
29;19;;DIM;0;198.0
29;20;;DIM;0;198.0
29;21;;DIM;0;198.0
29;22;;DIM;0;198.0
29;23;;DIM;0;198.0
29;24;;DIM;0;198.0
29;25;;DIM;0;198.0
29;26;;DIM;0;198.0
29;27;;DIM;0;198.0
29;28;;DIM;0;198.0
29;29;;DIM;0;198.0
29;30;;DIM;0;198.0
29;31;;DIM;0;198.0
29;32;;DIM;0;198.0
29;33;;DIM;0;198.0
29;34;;DIM;27.5;198.0
29;35;;DIM;27.5;198.0
29;36;;DIM;18.5;198.0
29;37;;DIM;27.5;198.0
29;38;;DIM;27.5;198.0
29;39;;DIM;27.5;198.0
29;40;;DIM;18.5;198.0
29;41;;DIM;27;198.0
29;42;;DIM;27;198.0
29;43;;DIM;27;198.0
29;44;;DIM;27;198.0
29;45;;DIM;27;198.0
29;46;;DIM;27;198.0
29;47;;DIM;27;198.0
29;48;;DIM;0;198.0
29;49;;DIM;0;198.0
29;50;;DIM;0;198.0
29;51;;DIM;0;198.0
29;52;;DIM;0;198.0
29;53;;DIM;0;198.0
29;54;;DIM;0;198.0
29;55;;DIM;0;198.0
29;56;;DIM;0;198.0
29;57;;DIM;0;198.0
29;58;;DIM;0;198.0
29;59;;DIM;0;198.0
29;60;;DIM;0;198.0
29;61;;DIM;0;198.0
29;62;;DIM;0;198.0
29;63;;DIM;0;198.0
29;64;;DIM;0;198.0
29;73;;DIM;0;198.0
29;65;;DIM;0;198.0
29;66;;DIM;0;198.0
29;67;;DIM;0;198.0
29;;100;DIM;8;198.0
29;;101;DIM;0;198.0
29;;102;DIM;6;198.0
29;;103;DIM;0;198.0
29;;104;DIM;0;198.0
29;;105;DIM;11;198.0
29;;110;DIM;0;198.0
29;;111;DIM;0;198.0
29;;112;DIM;0;198.0
29;;113;DIM;0;198.0
29;;114;DIM;0;198.0
29;;115;DIM;33;198.0
29;68;;DIM;6.5;198.0
29;69;;DIM;18.5;198.0
29;70;;DIM;6.5;198.0
29;71;;DIM;18.5;198.0
29;72;;DIM;0;198.0
29;231;;DIM;0;198.0
29;232;;DIM;0;198.0
29;233;;DIM;0;198.0
29;234;;DIM;0;198.0
29;235;;DIM;0;198.0
30;;105;DIM;14.5;275.0
30;;114;DIM;17;275.0
31;1;;DIM;25.5;392.0
31;2;;DIM;25.5;392.0
31;3;;DIM;25.5;392.0
31;4;;DIM;25.5;392.0
31;5;;DIM;25.5;392.0
31;6;;DIM;0;392.0
31;7;;DIM;0;392.0
31;8;;DIM;0;392.0
31;9;;DIM;0;392.0
31;10;;DIM;0;392.0
31;11;;DIM;15;392.0
31;12;;DIM;15;392.0
31;13;;DIM;15;392.0
31;14;;DIM;15;392.0
31;15;;DIM;15;392.0
31;16;;DIM;0;392.0
31;17;;DIM;0;392.0
31;18;;DIM;0;392.0
31;19;;DIM;11.5;392.0
31;20;;DIM;11.5;392.0
31;21;;DIM;11.5;392.0
31;22;;DIM;11.5;392.0
31;23;;DIM;11.5;392.0
31;24;;DIM;0;392.0
31;25;;DIM;0;392.0
31;26;;DIM;0;392.0
31;27;;DIM;0;392.0
31;28;;DIM;0;392.0
31;29;;DIM;0;392.0
31;30;;DIM;0;392.0
31;31;;DIM;0;392.0
31;32;;DIM;0;392.0
31;33;;DIM;0;392.0
31;34;;DIM;27.5;392.0
31;35;;DIM;27.5;392.0
31;36;;DIM;18.5;392.0
31;37;;DIM;27.5;392.0
31;38;;DIM;27.5;392.0
31;39;;DIM;27.5;392.0
31;40;;DIM;18.5;392.0
31;41;;DIM;27;392.0
31;42;;DIM;27;392.0
31;43;;DIM;27;392.0
31;44;;DIM;27;392.0
31;45;;DIM;27;392.0
31;46;;DIM;27;392.0
31;47;;DIM;27;392.0
31;48;;DIM;0;392.0
31;49;;DIM;0;392.0
31;50;;DIM;0;392.0
31;51;;DIM;0;392.0
31;52;;DIM;0;392.0
31;53;;DIM;0;392.0
31;54;;DIM;45.5;392.0
31;55;;DIM;0;392.0
31;56;;DIM;0;392.0
31;57;;DIM;0;392.0
31;58;;DIM;0;392.0
31;59;;DIM;0;392.0
31;60;;DIM;0;392.0
31;61;;DIM;0;392.0
31;62;;DIM;0;392.0
31;63;;DIM;0;392.0
31;64;;DIM;0;392.0
31;73;;DIM;0;392.0
31;65;;DIM;0;392.0
31;66;;DIM;0;392.0
31;67;;DIM;0;392.0
31;;100;DIM;8;392.0
31;;101;DIM;0;392.0
31;;102;DIM;6;392.0
31;;103;DIM;0;392.0
31;;104;DIM;0;392.0
31;;105;DIM;8;392.0
31;;110;DIM;0;392.0
31;;111;DIM;0;392.0
31;;112;DIM;0;392.0
31;;113;DIM;0;392.0
31;;114;DIM;0;392.0
31;;115;DIM;0;392.0
31;68;;DIM;6.5;392.0
31;69;;DIM;25;392.0
31;70;;DIM;6.5;392.0
31;71;;DIM;25;392.0
31;72;;DIM;0;392.0
31;231;;DIM;0;392.0
31;232;;DIM;0;392.0
31;233;;DIM;0;392.0
31;234;;DIM;0;392.0
31;235;;DIM;0;392.0
32;1;;DIM;0;176.0
32;2;;DIM;0;176.0
32;3;;DIM;0;176.0
32;4;;DIM;0;176.0
32;5;;DIM;0;176.0
32;6;;DIM;0;176.0
32;7;;DIM;0;176.0
32;8;;DIM;27;176.0
32;9;;DIM;12;176.0
32;10;;DIM;0;176.0
32;11;;DIM;15.5;176.0
32;12;;DIM;15.5;176.0
32;13;;DIM;15.5;176.0
32;14;;DIM;15.5;176.0
32;15;;DIM;15.5;176.0
32;16;;DIM;0.5;176.0
32;17;;DIM;0.5;176.0
32;18;;DIM;0.5;176.0
32;19;;DIM;0;176.0
32;20;;DIM;0;176.0
32;21;;DIM;0;176.0
32;22;;DIM;0;176.0
32;23;;DIM;0;176.0
32;24;;DIM;0;176.0
32;25;;DIM;0;176.0
32;26;;DIM;0;176.0
32;27;;DIM;0;176.0
32;28;;DIM;0;176.0
32;29;;DIM;0;176.0
32;30;;DIM;0;176.0
32;31;;DIM;0;176.0
32;32;;DIM;0;176.0
32;33;;DIM;0;176.0
32;34;;DIM;27.5;176.0
32;35;;DIM;27.5;176.0
32;36;;DIM;18.5;176.0
32;37;;DIM;27.5;176.0
32;38;;DIM;27.5;176.0
32;39;;DIM;27.5;176.0
32;40;;DIM;18.5;176.0
32;41;;DIM;27;176.0
32;42;;DIM;27;176.0
32;43;;DIM;27;176.0
32;44;;DIM;27;176.0
32;45;;DIM;27;176.0
32;46;;DIM;27;176.0
32;47;;DIM;27;176.0
32;48;;DIM;0;176.0
32;49;;DIM;0;176.0
32;50;;DIM;0;176.0
32;51;;DIM;0;176.0
32;52;;DIM;0;176.0
32;53;;DIM;0;176.0
32;54;;DIM;45.5;176.0
32;55;;DIM;0;176.0
32;56;;DIM;0;176.0
32;57;;DIM;0;176.0
32;58;;DIM;0;176.0
32;59;;DIM;0;176.0
32;60;;DIM;0;176.0
32;61;;DIM;0;176.0
32;62;;DIM;0;176.0
32;63;;DIM;0;176.0
32;64;;DIM;0;176.0
32;73;;DIM;0;176.0
32;65;;DIM;0;176.0
32;66;;DIM;0;176.0
32;67;;DIM;0;176.0
32;;100;DIM;8;176.0
32;;101;DIM;0;176.0
32;;102;DIM;6;176.0
32;;103;DIM;0;176.0
32;;104;DIM;0;176.0
32;;105;DIM;8;176.0
32;;110;DIM;0;176.0
32;;111;DIM;0;176.0
32;;112;DIM;15.5;176.0
32;;113;DIM;15.5;176.0
32;;114;DIM;0;176.0
32;;115;DIM;0;176.0
32;68;;DIM;6.5;176.0
32;69;;DIM;25;176.0
32;70;;DIM;6.5;176.0
32;71;;DIM;25;176.0
32;72;;DIM;0;176.0
32;231;;DIM;0;176.0
32;232;;DIM;0;176.0
32;233;;DIM;0;176.0
32;234;;DIM;0;176.0
32;235;;DIM;0;176.0
33;1;;DIM;0;80.0
33;2;;DIM;0;80.0
33;3;;DIM;0;80.0
33;4;;DIM;0;80.0
33;5;;DIM;0;80.0
33;6;;DIM;0;80.0
33;7;;DIM;0;80.0
33;8;;DIM;33;80.0
33;9;;DIM;12;80.0
33;10;;DIM;0;80.0
33;11;;DIM;15.5;80.0
33;12;;DIM;15.5;80.0
33;13;;DIM;15.5;80.0
33;14;;DIM;15.5;80.0
33;15;;DIM;15.5;80.0
33;16;;DIM;0.5;80.0
33;17;;DIM;0.5;80.0
33;18;;DIM;0.5;80.0
33;19;;DIM;0;80.0
33;20;;DIM;0;80.0
33;21;;DIM;0;80.0
33;22;;DIM;0;80.0
33;23;;DIM;0;80.0
33;24;;DIM;0;80.0
33;25;;DIM;0;80.0
33;26;;DIM;0;80.0
33;27;;DIM;0;80.0
33;28;;DIM;0;80.0
33;29;;DIM;0;80.0
33;30;;DIM;0;80.0
33;31;;DIM;0;80.0
33;32;;DIM;0;80.0
33;33;;DIM;0;80.0
33;34;;DIM;27.5;80.0
33;35;;DIM;27.5;80.0
33;36;;DIM;18.5;80.0
33;37;;DIM;27.5;80.0
33;38;;DIM;27.5;80.0
33;39;;DIM;27.5;80.0
33;40;;DIM;18.5;80.0
33;41;;DIM;27;80.0
33;42;;DIM;27;80.0
33;43;;DIM;27;80.0
33;44;;DIM;27;80.0
33;45;;DIM;27;80.0
33;46;;DIM;27;80.0
33;47;;DIM;27;80.0
33;48;;DIM;0;80.0
33;49;;DIM;0;80.0
33;50;;DIM;0;80.0
33;51;;DIM;0;80.0
33;52;;DIM;0;80.0
33;53;;DIM;0;80.0
33;54;;DIM;45.5;80.0
33;55;;DIM;0;80.0
33;56;;DIM;0;80.0
33;57;;DIM;0;80.0
33;58;;DIM;0;80.0
33;59;;DIM;0;80.0
33;60;;DIM;0;80.0
33;61;;DIM;0;80.0
33;62;;DIM;0;80.0
33;63;;DIM;0;80.0
33;64;;DIM;0;80.0
33;73;;DIM;0;80.0
33;65;;DIM;0;80.0
33;66;;DIM;0;80.0
33;67;;DIM;0;80.0
33;;100;DIM;8;80.0
33;;101;DIM;0;80.0
33;;102;DIM;6;80.0
33;;103;DIM;0;80.0
33;;104;DIM;25.5;80.0
33;;105;DIM;8;80.0
33;;110;DIM;0;80.0
33;;111;DIM;0;80.0
33;;112;DIM;0;80.0
33;;113;DIM;0;80.0
33;;114;DIM;0;80.0
33;;115;DIM;0;80.0
33;68;;DIM;6.5;80.0
33;69;;DIM;25;80.0
33;70;;DIM;6.5;80.0
33;71;;DIM;25;80.0
33;72;;DIM;0;80.0
33;231;;DIM;0;80.0
33;232;;DIM;0;80.0
33;233;;DIM;0;80.0
33;234;;DIM;0;80.0
33;235;;DIM;0;80.0
34;1;;DIM;0;389.0
34;2;;DIM;0;389.0
34;3;;DIM;0;389.0
34;4;;DIM;0;389.0
34;5;;DIM;0;389.0
34;6;;DIM;0;389.0
34;7;;DIM;0;389.0
34;8;;DIM;0;389.0
34;9;;DIM;0;389.0
34;10;;DIM;0;389.0
34;11;;DIM;15.5;389.0
34;12;;DIM;15.5;389.0
34;13;;DIM;15.5;389.0
34;14;;DIM;15.5;389.0
34;15;;DIM;15.5;389.0
34;16;;DIM;0.5;389.0
34;17;;DIM;0.5;389.0
34;18;;DIM;0.5;389.0
34;19;;DIM;9.5;389.0
34;20;;DIM;9.5;389.0
34;21;;DIM;9.5;389.0
34;22;;DIM;9.5;389.0
34;23;;DIM;9.5;389.0
34;24;;DIM;9.5;389.0
34;25;;DIM;9.5;389.0
34;26;;DIM;9.5;389.0
34;27;;DIM;0;389.0
34;28;;DIM;0;389.0
34;29;;DIM;0;389.0
34;30;;DIM;0;389.0
34;31;;DIM;0;389.0
34;32;;DIM;0;389.0
34;33;;DIM;0;389.0
34;34;;DIM;38;389.0
34;35;;DIM;38;389.0
34;36;;DIM;29;389.0
34;37;;DIM;38;389.0
34;38;;DIM;38;389.0
34;39;;DIM;38;389.0
34;40;;DIM;29;389.0
34;41;;DIM;38;389.0
34;42;;DIM;38;389.0
34;43;;DIM;38;389.0
34;44;;DIM;38;389.0
34;45;;DIM;38;389.0
34;46;;DIM;38;389.0
34;47;;DIM;38;389.0
34;48;;DIM;0;389.0
34;49;;DIM;0;389.0
34;50;;DIM;0;389.0
34;51;;DIM;0;389.0
34;52;;DIM;0;389.0
34;53;;DIM;0;389.0
34;54;;DIM;45.5;389.0
34;55;;DIM;0;389.0
34;56;;DIM;0;389.0
34;57;;DIM;0;389.0
34;58;;DIM;0;389.0
34;59;;DIM;0;389.0
34;60;;DIM;0;389.0
34;61;;DIM;0;389.0
34;62;;DIM;0;389.0
34;63;;DIM;0;389.0
34;64;;DIM;0;389.0
34;73;;DIM;0;389.0
34;65;;DIM;0;389.0
34;66;;DIM;0;389.0
34;67;;DIM;0;389.0
34;;100;DIM;8;389.0
34;;101;DIM;0;389.0
34;;102;DIM;6;389.0
34;;103;DIM;0;389.0
34;;104;DIM;0;389.0
34;;105;DIM;8;389.0
34;;110;DIM;0;389.0
34;;111;DIM;0;389.0
34;;112;DIM;0;389.0
34;;113;DIM;33.5;389.0
34;;114;DIM;0;389.0
34;;115;DIM;0;389.0
34;68;;DIM;6.5;389.0
34;69;;DIM;25;389.0
34;70;;DIM;6.5;389.0
34;71;;DIM;25;389.0
34;72;;DIM;0;389.0
34;231;;DIM;0;389.0
34;232;;DIM;0;389.0
34;233;;DIM;0;389.0
34;234;;DIM;0;389.0
34;235;;DIM;0;389.0
35;1;;DIM;30;201.0
35;2;;DIM;30;201.0
35;3;;DIM;30;201.0
35;4;;DIM;30;201.0
35;5;;DIM;30;201.0
35;6;;DIM;0;201.0
35;7;;DIM;0;201.0
35;8;;DIM;0;201.0
35;9;;DIM;0;201.0
35;10;;DIM;0;201.0
35;11;;DIM;15.5;201.0
35;12;;DIM;15.5;201.0
35;13;;DIM;15.5;201.0
35;14;;DIM;15.5;201.0
35;15;;DIM;15.5;201.0
35;16;;DIM;0.5;201.0
35;17;;DIM;0.5;201.0
35;18;;DIM;0.5;201.0
35;19;;DIM;9.5;201.0
35;20;;DIM;9.5;201.0
35;21;;DIM;9.5;201.0
35;22;;DIM;9.5;201.0
35;23;;DIM;9.5;201.0
35;24;;DIM;9.5;201.0
35;25;;DIM;9.5;201.0
35;26;;DIM;9.5;201.0
35;27;;DIM;0;201.0
35;28;;DIM;0;201.0
35;29;;DIM;0;201.0
35;30;;DIM;0;201.0
35;31;;DIM;0;201.0
35;32;;DIM;0;201.0
35;33;;DIM;0;201.0
35;34;;DIM;38;201.0
35;35;;DIM;38;201.0
35;36;;DIM;29;201.0
35;37;;DIM;38;201.0
35;38;;DIM;38;201.0
35;39;;DIM;38;201.0
35;40;;DIM;29;201.0
35;41;;DIM;38;201.0
35;42;;DIM;38;201.0
35;43;;DIM;38;201.0
35;44;;DIM;38;201.0
35;45;;DIM;38;201.0
35;46;;DIM;38;201.0
35;47;;DIM;38;201.0
35;48;;DIM;0;201.0
35;49;;DIM;0;201.0
35;50;;DIM;0;201.0
35;51;;DIM;0;201.0
35;52;;DIM;0;201.0
35;53;;DIM;0;201.0
35;54;;DIM;45.5;201.0
35;55;;DIM;0;201.0
35;56;;DIM;0;201.0
35;57;;DIM;0;201.0
35;58;;DIM;0;201.0
35;59;;DIM;0;201.0
35;60;;DIM;0;201.0
35;61;;DIM;0;201.0
35;62;;DIM;0;201.0
35;63;;DIM;0;201.0
35;64;;DIM;0;201.0
35;73;;DIM;0;201.0
